player,win_prob,top_10_prob,top_25_prob,made_cut_prob,tournament,pos,predicted_pos,sg,predicted_sg
Sebastian Cappelen,0,0.005,0.0265,0.292,Travelers Championship,NA,NA,-0.8904381270714133,-0.11451966667664157
Sepp Straka,0,0.03,0.121,0.5075,Travelers Championship,10,NA,1.303322845210679,0.34285326246503195
Sung Kang,0,0.0055,0.0275,0.2295,Travelers Championship,NA,NA,0.2795677248123694,-0.3423567980251023
Ted Potter Jr.,0,0.0115,0.051,0.326,Travelers Championship,NA,NA,-0.8904381270714133,-0.10208132877808564
Tyler Duncan,0,0.009,0.047,0.3495,Travelers Championship,54,NA,0.2795677248123694,0.04971566469983006
Vaughn Taylor,0,0.004,0.056,0.4225,Travelers Championship,NA,NA,0.2795677248123694,0.1833784903951877
William McGirt,0,0,0.0065,0.162,Travelers Championship,70,NA,-0.15918446964404914,-0.38974335460793985
Bryson DeChambeau,0.1635,0.4745,0.6335,0.8405,Rocket Mortgage Classic,NA,1,-0.31607231178821005,1.52735325170365
Max Homa,0.0475,0.2435,0.4075,0.704,Rocket Mortgage Classic,25,2,0.9225894506250398,0.9890743290145264
Patrick Reed,0.0445,0.32,0.5385,0.8535,Rocket Mortgage Classic,32,3,0.7849603659124565,1.2197698976017746
Will Zalatoris,0.0395,0.2965,0.545,0.861,Rocket Mortgage Classic,77,4,-0.5913304812133767,1.1904642032049644
Kyoung-Hoon Lee,0.036,0.198,0.3635,0.665,Rocket Mortgage Classic,NA,5,-0.0408141423630434,0.8660699449961439
Webb Simpson,0.035,0.2965,0.528,0.8465,Rocket Mortgage Classic,NA,6,-0.31607231178821005,1.188894764585737
Si Woo Kim,0.034,0.201,0.3305,0.613,Rocket Mortgage Classic,58,7,0.23444402706212325,0.7304685487876676
Jason Kokrak,0.0325,0.2195,0.4265,0.748,Rocket Mortgage Classic,12,8,1.3354767047627898,1.0358805773053452
Patton Kizzire,0.0295,0.205,0.3675,0.6905,Rocket Mortgage Classic,25,9,0.9225894506250398,0.8512919827827063
Cameron Tringale,0.029,0.232,0.43,0.779,Rocket Mortgage Classic,14,10,1.1978476200502064,0.9854604705592516
Matthew Wolff,0.028,0.1325,0.2475,0.53,Rocket Mortgage Classic,58,11,0.23444402706212325,0.5101231786968096
Justin Suh,0.016,0.1175,0.2455,0.5865,Rocket Mortgage Classic,NA,12,-0.0408141423630434,0.5769586595789102
Brendon Todd,0.0155,0.138,0.2665,0.6085,Rocket Mortgage Classic,NA,13,-0.0408141423630434,0.6627009496091791
Maverick McNealy,0.015,0.163,0.3425,0.676,Rocket Mortgage Classic,21,14,1.0602185353376232,0.7897481493225001
Sungjae Im,0.0145,0.13,0.2895,0.666,Rocket Mortgage Classic,8,15,1.4731057894753732,0.708730755982961
Kevin Kisner,0.0135,0.1195,0.2735,0.612,Rocket Mortgage Classic,8,16,1.4731057894753732,0.6571365830311344
Cameron Davis,0.013,0.147,0.337,0.705,Rocket Mortgage Classic,1,17,1.8859930436131231,0.7884076369634067
Chris Kirk,0.013,0.1785,0.384,0.7495,Rocket Mortgage Classic,12,18,1.3354767047627898,0.9098766340037685
Matt Jones,0.013,0.1395,0.3145,0.702,Rocket Mortgage Classic,52,19,0.37207311177470653,0.8176849574984439
Doug Ghim,0.0125,0.1175,0.272,0.671,Rocket Mortgage Classic,32,20,0.7849603659124565,0.678192212350974
Nate Lashley,0.0125,0.082,0.189,0.5145,Rocket Mortgage Classic,NA,21,-0.0408141423630434,0.3936750918789491
Emiliano Grillo,0.012,0.177,0.4055,0.7885,Rocket Mortgage Classic,NA,22,-0.5913304812133767,0.938418659752404
Michael Thompson,0.012,0.0955,0.2465,0.621,Rocket Mortgage Classic,NA,23,-0.0408141423630434,0.5764280736482881
MitoÊPereira,0.0115,0.052,0.109,0.36,Rocket Mortgage Classic,NA,24,-0.31607231178821005,-0.01631217499582186
Seamus Power,0.0115,0.1155,0.2785,0.66,Rocket Mortgage Classic,8,25,1.4731057894753732,0.7073737942246672
Davis Thompson,0.011,0.0875,0.1815,0.497,Rocket Mortgage Classic,58,26,0.23444402706212325,0.3846838929194922
Joaquin Niemann,0.011,0.1315,0.2855,0.667,Rocket Mortgage Classic,2,27,1.8859930436131231,0.7345745585595851
Joel Dahmen,0.011,0.0985,0.232,0.5895,Rocket Mortgage Classic,21,28,1.0602185353376232,0.5491042549345595
Satoshi Kodaira,0.011,0.0845,0.1985,0.544,Rocket Mortgage Classic,NA,29,-0.31607231178821005,0.42749029496869767
Doc Redman,0.01,0.1195,0.273,0.6655,Rocket Mortgage Classic,NA,30,-0.8665886506385433,0.6630837946945644
Hideki Matsuyama,0.01,0.172,0.3935,0.7785,Rocket Mortgage Classic,NA,31,0.5097021964872899,0.9149364527519338
Vincent Whaley,0.008,0.101,0.254,0.6375,Rocket Mortgage Classic,58,32,0.23444402706212325,0.5863842599360739
Hank Lebioda,0.0075,0.0785,0.199,0.575,Rocket Mortgage Classic,4,33,1.7483639589005395,0.4807854187757688
Joseph Bramlett,0.0075,0.0915,0.236,0.626,Rocket Mortgage Classic,NA,34,-0.31607231178821005,0.56574471700155
Alexander Noren,0.007,0.112,0.277,0.67,Rocket Mortgage Classic,4,35,1.7483639589005395,0.6849638036815674
Gary Woodland,0.007,0.141,0.322,0.6995,Rocket Mortgage Classic,NA,36,-0.0408141423630434,0.7783994741636965
Jason Day,0.007,0.1025,0.228,0.6075,Rocket Mortgage Classic,14,37,1.1978476200502064,0.6099330087188399
Ryan Armour,0.007,0.0725,0.208,0.55,Rocket Mortgage Classic,NA,38,-0.31607231178821005,0.4990191308999829
Chase Seiffert,0.0065,0.086,0.245,0.637,Rocket Mortgage Classic,NA,39,-0.8665886506385433,0.5804461328665292
Adam Hadwin,0.006,0.0845,0.222,0.6205,Rocket Mortgage Classic,NA,40,-0.8665886506385433,0.5550263825510274
Anirban Lahiri,0.006,0.0815,0.2265,0.5925,Rocket Mortgage Classic,52,41,0.37207311177470653,0.5367172518786306
Kyle Stanley,0.0055,0.082,0.242,0.6825,Rocket Mortgage Classic,41,42,0.5097021964872899,0.6292755908693055
Mackenzie Hughes,0.0055,0.081,0.203,0.579,Rocket Mortgage Classic,14,43,1.1978476200502064,0.5050075540650977
Danny Willett,0.005,0.093,0.2125,0.548,Rocket Mortgage Classic,67,44,0.09681494234953993,0.4751979176496101
Sebastian Munoz,0.005,0.079,0.196,0.535,Rocket Mortgage Classic,67,45,0.09681494234953993,0.41494740227201415
Troy Merritt,0.005,0.0725,0.197,0.547,Rocket Mortgage Classic,2,46,1.8859930436131231,0.4449138653637626
Andrew Putnam,0.0045,0.066,0.188,0.526,Rocket Mortgage Classic,NA,47,-0.0408141423630434,0.3827676610049151
Ben Martin,0.0045,0.0725,0.19,0.561,Rocket Mortgage Classic,NA,48,-1.14184682006371,0.43050929169803087
Chesson Hadley,0.0045,0.057,0.1565,0.498,Rocket Mortgage Classic,52,49,0.37207311177470653,0.36251400284074664
Camilo Villegas,0.004,0.052,0.1645,0.524,Rocket Mortgage Classic,67,50,0.09681494234953993,0.36983521330392743
Keegan Bradley,0.004,0.0745,0.238,0.6585,Rocket Mortgage Classic,14,51,1.1978476200502064,0.6319202843797805
Rob Oppenheim,0.004,0.056,0.178,0.5545,Rocket Mortgage Classic,NA,52,-1.14184682006371,0.4359566558674885
Scott Stallings,0.004,0.097,0.239,0.6345,Rocket Mortgage Classic,25,53,0.9225894506250398,0.6147933776297431
Cameron Champ,0.0035,0.03,0.075,0.297,Rocket Mortgage Classic,NA,54,-1.692363158914043,-0.1733995344851972
Harold Varner III,0.0035,0.099,0.26,0.6545,Rocket Mortgage Classic,NA,55,-0.31607231178821005,0.6693285207720189
Henrik Norlander,0.0035,0.0585,0.17,0.5695,Rocket Mortgage Classic,38,56,0.6473312811998732,0.4473798222259748
Lucas Glover,0.0035,0.1,0.27,0.6825,Rocket Mortgage Classic,41,57,0.5097021964872899,0.6909665709982733
Rafael Campos,0.0035,0.066,0.1865,0.558,Rocket Mortgage Classic,NA,58,-2.518137667189543,0.4321933039298049
Sam Ryder,0.0035,0.0695,0.197,0.5535,Rocket Mortgage Classic,NA,59,-1.4171049894888763,0.4477178232035316
Jonas Blixt,0.003,0.043,0.137,0.473,Rocket Mortgage Classic,58,60,0.23444402706212325,0.2362164643480881
Josh Teater,0.003,0.046,0.16,0.559,Rocket Mortgage Classic,58,61,0.23444402706212325,0.4089888680061255
Nelson Ledesma,0.003,0.0345,0.106,0.382,Rocket Mortgage Classic,41,62,0.5097021964872899,0.01245615997556023
Rory Sabbatini,0.003,0.039,0.1355,0.4705,Rocket Mortgage Classic,NA,63,-0.0408141423630434,0.2619284632298996
Scott Piercy,0.003,0.059,0.1765,0.5555,Rocket Mortgage Classic,NA,64,-1.14184682006371,0.42033812992277314
Tom Hoge,0.003,0.074,0.2135,0.5895,Rocket Mortgage Classic,NA,65,-1.4171049894888763,0.5195665870374474
Tyler McCumber,0.003,0.0565,0.1315,0.4525,Rocket Mortgage Classic,NA,66,-1.14184682006371,0.18867018927344237
Andrew Landry,0.0025,0.039,0.1175,0.4195,Rocket Mortgage Classic,NA,67,-1.4171049894888763,0.1467980852182619
Brandon Hagy,0.0025,0.0535,0.1575,0.526,Rocket Mortgage Classic,6,68,1.6107348741879564,0.3372285287852231
James Hahn,0.0025,0.1005,0.2305,0.593,Rocket Mortgage Classic,NA,69,-1.692363158914043,0.5732476313235395
Lanto Griffin,0.0025,0.053,0.1655,0.6,Rocket Mortgage Classic,25,70,0.9225894506250398,0.47645886629098355
Matthew NeSmith,0.0025,0.0815,0.226,0.6185,Rocket Mortgage Classic,58,71,0.23444402706212325,0.5952489880082
Michael Gligic,0.0025,0.0375,0.1045,0.4065,Rocket Mortgage Classic,41,72,0.5097021964872899,0.09538537482151298
Phil Mickelson,0.0025,0.044,0.1535,0.517,Rocket Mortgage Classic,74,73,-0.17844322707562674,0.32992797211586383
Richy Werenski,0.0025,0.0435,0.1595,0.5435,Rocket Mortgage Classic,25,74,0.9225894506250398,0.39672063394355384
Austin Cook,0.002,0.0395,0.119,0.4575,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,0.23622020752397455
Bo Hoag,0.002,0.0315,0.1285,0.5705,Rocket Mortgage Classic,32,NA,0.7849603659124565,0.3870977863184131
Chez Reavie,0.002,0.0325,0.1225,0.4915,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.23392348151049577
Harry Higgs,0.002,0.0355,0.1235,0.4715,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.22498573200406533
J.J. Spaun,0.002,0.0155,0.0625,0.3435,Rocket Mortgage Classic,32,NA,0.7849603659124565,-0.04934619225378386
Sepp Straka,0.002,0.042,0.145,0.5185,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.335381819792667
Will Gordon,0.002,0.0605,0.1465,0.496,Rocket Mortgage Classic,NA,NA,-1.4171049894888763,0.3270714690457554
Adam Long,0.0015,0.049,0.156,0.495,Rocket Mortgage Classic,NA,NA,-1.96762132833921,0.31886991437789186
Bronson Burgoon,0.0015,0.045,0.137,0.5255,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.32785782861867985
Charles Howell III,0.0015,0.0455,0.1785,0.598,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.48098800732939034
Pat Perez,0.0015,0.0535,0.1855,0.6065,Rocket Mortgage Classic,14,NA,1.1978476200502064,0.5305900036408914
Robert Streb,0.0015,0.045,0.136,0.5045,Rocket Mortgage Classic,38,NA,0.6473312811998732,0.3053975951004958
Roger Sloan,0.0015,0.076,0.2125,0.621,Rocket Mortgage Classic,21,NA,1.0602185353376232,0.5405192520989309
Russell Knox,0.0015,0.0575,0.1995,0.6345,Rocket Mortgage Classic,41,NA,0.5097021964872899,0.5533757638355121
Ted Potter Jr.,0.0015,0.015,0.0675,0.313,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,-0.10639994090221556
Aaron Baddeley,0.001,0.0165,0.082,0.467,Rocket Mortgage Classic,41,NA,0.5097021964872899,0.1618391549881124
Brandt Snedeker,0.001,0.034,0.1445,0.518,Rocket Mortgage Classic,38,NA,0.6473312811998732,0.3426954495992721
Brice Garnett,0.001,0.055,0.175,0.544,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.4352267662367256
Denny McCarthy,0.001,0.0415,0.168,0.6145,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.5044730916164616
Martin Trainer,0.001,0.007,0.029,0.2035,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,-0.5243659743992553
Michael Gellerman,0.001,0.0165,0.048,0.2675,Rocket Mortgage Classic,41,NA,0.5097021964872899,-0.2590495634231455
Peter Malnati,0.001,0.036,0.137,0.547,Rocket Mortgage Classic,NA,NA,-2.2428794977643767,0.3536517571314943
Rafa Cabrera Bello,0.001,0.013,0.0745,0.444,Rocket Mortgage Classic,NA,NA,-1.692363158914043,0.16471806236562478
Robby Shelton,0.001,0.026,0.086,0.39,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.03527159772681312
Adam Schenk,5e-4,0.0155,0.067,0.4675,Rocket Mortgage Classic,41,NA,0.5097021964872899,0.21871878334670952
Beau Hossler,5e-4,0.0125,0.0565,0.368,Rocket Mortgage Classic,25,NA,0.9225894506250398,-0.017801785386014363
Brian Stuard,5e-4,0.029,0.12,0.527,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.3374197396693561
Byeong Hun An,5e-4,0.024,0.0875,0.4145,Rocket Mortgage Classic,76,NA,-0.31607231178821005,0.10386822049140836
Cameron Percy,5e-4,0.0195,0.105,0.5,Rocket Mortgage Classic,41,NA,0.5097021964872899,0.26835095072693804
Chris Baker,5e-4,0.0125,0.054,0.3615,Rocket Mortgage Classic,58,NA,0.23444402706212325,-0.010654310817520952
Danny Lee,5e-4,0.021,0.1005,0.431,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.10389527011964624
David Hearn,5e-4,0.014,0.07,0.4125,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,0.10974903324846971
Dylan Frittelli,5e-4,0.013,0.0515,0.347,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,-0.032778289061935105
Grayson Murray,5e-4,0.0135,0.056,0.3045,Rocket Mortgage Classic,NA,NA,-1.96762132833921,-0.13637085428259504
Jason Dufner,5e-4,0.0085,0.0665,0.466,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,0.17306040562913455
Kramer Hickok,5e-4,0.052,0.151,0.5155,Rocket Mortgage Classic,58,NA,0.23444402706212325,0.33550231388142016
Kristoffer Ventura,5e-4,0.004,0.033,0.295,Rocket Mortgage Classic,NA,NA,-0.8665886506385433,-0.14714805010416765
Luke Donald,5e-4,0.0235,0.0935,0.4455,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.1686114893191161
Mark Hubbard,5e-4,0.023,0.086,0.5005,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.27512618491891855
Peter Uihlein,5e-4,0.028,0.114,0.499,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.2420876642083511
Ryan Brehm,5e-4,0.0195,0.099,0.498,Rocket Mortgage Classic,67,NA,0.09681494234953993,0.24336466228478418
Scott Brown,5e-4,0.0115,0.061,0.377,Rocket Mortgage Classic,52,NA,0.37207311177470653,0.0222537183508929
Sean O'Hair,5e-4,0.0245,0.084,0.377,Rocket Mortgage Classic,32,NA,0.7849603659124565,0.015313991192311185
Ben Taylor,0,0.0165,0.09,0.4725,Rocket Mortgage Classic,NA,NA,-2.2428794977643767,0.17918930820361195
Bo Van Pelt,0,0.0255,0.076,0.398,Rocket Mortgage Classic,71,NA,-0.0408141423630434,0.0665168311390065
Brian Gay,0,0.011,0.0445,0.298,Rocket Mortgage Classic,NA,NA,-1.14184682006371,-0.16547542721632982
Bubba Watson,0,0.0395,0.134,0.48,Rocket Mortgage Classic,6,NA,1.6107348741879564,0.25755002108003433
D.J. Trahan,0,0.0075,0.0515,0.3825,Rocket Mortgage Classic,NA,NA,-1.4171049894888763,0.057552461811955995
Fabian Gomez,0,0.0185,0.0745,0.3715,Rocket Mortgage Classic,14,NA,1.1978476200502064,-0.0069702564989606195
Hunter Mahan,0,0,0,0.0645,Rocket Mortgage Classic,NA,NA,-0.5913304812133767,-0.7769343544701308
J.B. Holmes,0,0.0055,0.028,0.24,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,-0.29108106443281606
Jimmy Walker,0,0.011,0.0445,0.288,Rocket Mortgage Classic,71,NA,-0.0408141423630434,-0.18514851754523845
K.J. Choi,0,0.0035,0.0245,0.288,Rocket Mortgage Classic,NA,NA,-0.8665886506385433,-0.19183237890271287
Kevin Stadler,0,5e-4,0.0035,0.064,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,-1.0031860145682032
Kevin Tway,0,0.0035,0.022,0.269,Rocket Mortgage Classic,14,NA,1.1978476200502064,-0.25024262313998663
Mark Anderson,0,0.0085,0.0555,0.419,Rocket Mortgage Classic,8,NA,1.4731057894753732,0.04318253187581072
Martin Laird,0,0.049,0.166,0.571,Rocket Mortgage Classic,NA,NA,-0.0408141423630434,0.4521452031404167
Matt Every,0,5e-4,0.008,0.056,Rocket Mortgage Classic,NA,NA,-1.4171049894888763,-1.1799737501395111
Michael Kim,0,0.0035,0.013,0.135,Rocket Mortgage Classic,NA,NA,-1.96762132833921,-0.6561532858817934
Nick Taylor,0,0.034,0.1365,0.5345,Rocket Mortgage Classic,52,NA,0.37207311177470653,0.37021145942793987
Nick Watney,0,5e-4,0.003,0.1155,Rocket Mortgage Classic,NA,NA,-1.96762132833921,-0.6431895736641969
Patrick Rodgers,0,0.032,0.129,0.511,Rocket Mortgage Classic,41,NA,0.5097021964872899,0.3099852307306811
Rhein Gibson,0,0.0135,0.059,0.4205,Rocket Mortgage Classic,NA,NA,-0.8665886506385433,0.1401234159740801
Rickie Fowler,0,0.0315,0.1315,0.5525,Rocket Mortgage Classic,32,NA,0.7849603659124565,0.3639389648768138
Scott Harrington,0,0.005,0.048,0.3565,Rocket Mortgage Classic,NA,NA,-3.343912175465043,-0.03128332916082527
Sebastian Cappelen,0,0.0105,0.043,0.3095,Rocket Mortgage Classic,NA,NA,-0.8665886506385433,-0.11790071720620138
Sung Kang,0,0.006,0.026,0.2395,Rocket Mortgage Classic,74,NA,-0.17844322707562674,-0.3546562101071993
Tom Lewis,0,0.024,0.109,0.4875,Rocket Mortgage Classic,25,NA,0.9225894506250398,0.22838345796550466
Tyler Duncan,0,0.0185,0.08,0.402,Rocket Mortgage Classic,52,NA,0.37207311177470653,0.04341243072545257
Vaughn Taylor,0,0.0145,0.078,0.4545,Rocket Mortgage Classic,NA,NA,-0.8665886506385433,0.17297370421168612
William McGirt,0,0.002,0.011,0.1925,Rocket Mortgage Classic,NA,NA,-0.31607231178821005,-0.3971564031511006
Daniel Berger,0.2095,0.534,0.702,0.879,John Deere Classic,34,1,0.6913629558836057,1.513474529885973
Patton Kizzire,0.041,0.2455,0.411,0.727,John Deere Classic,11,2,1.2622688228211691,0.8592953295619536
Aaron Wise,0.029,0.1745,0.3345,0.6395,John Deere Classic,69,3,-0.7359017114603026,0.6831855945945483
Jhonattan Vegas,0.0285,0.215,0.419,0.7485,John Deere Classic,11,4,1.2622688228211691,0.8543441057930949
Maverick McNealy,0.0265,0.208,0.383,0.708,John Deere Classic,18,5,1.1195423560867783,0.79385706791733
Russell Henley,0.024,0.1915,0.383,0.7275,John Deere Classic,11,6,1.2622688228211691,0.792095001738812
Brian Harman,0.0225,0.2245,0.4315,0.7555,John Deere Classic,NA,7,-0.4504487779915209,0.8729103475105353
Seamus Power,0.0225,0.1775,0.3815,0.7,John Deere Classic,8,8,1.40499528955556,0.7158719272904864
Cameron Davis,0.022,0.197,0.3855,0.744,John Deere Classic,55,9,0.12045708894604244,0.790234254090995
Doc Redman,0.0185,0.1715,0.343,0.671,John Deere Classic,NA,10,-0.16499584452273924,0.6647175947360444
Michael Thompson,0.018,0.142,0.289,0.6205,John Deere Classic,41,11,0.5486364891492149,0.5772819194081873
Doug Ghim,0.0175,0.1735,0.369,0.689,John Deere Classic,18,12,1.1195423560867783,0.6827188354647713
Keith Mitchell,0.0175,0.1255,0.2645,0.5785,John Deere Classic,NA,13,-0.16499584452273924,0.4823640713180097
Kevin Streelman,0.0175,0.1955,0.373,0.7025,John Deere Classic,NA,14,-1.5922605118666475,0.7761783416320969
MitoÊPereira,0.016,0.0675,0.145,0.3745,John Deere Classic,NA,15,0.6913629558836057,-0.015290369833251393
Kevin Na,0.0155,0.1265,0.2785,0.6135,John Deere Classic,2,16,1.6904482230243416,0.5430169246116316
Alexander Noren,0.015,0.1575,0.3445,0.6905,John Deere Classic,NA,17,-0.16499584452273924,0.6870745604674714
Steve Stricker,0.015,0.1875,0.416,0.7985,John Deere Classic,41,18,0.5486364891492149,0.8541907851137424
Kyle Stanley,0.0135,0.121,0.3005,0.694,John Deere Classic,41,19,0.5486364891492149,0.6328403923967473
Troy Merritt,0.0135,0.0975,0.225,0.556,John Deere Classic,NA,20,-1.306807578397866,0.44442526992881726
Lucas Glover,0.013,0.1555,0.349,0.7215,John Deere Classic,1,21,1.9759011564931233,0.6919513617793145
Vincent Whaley,0.013,0.1245,0.2915,0.652,John Deere Classic,NA,22,-0.7359017114603026,0.5936194083205134
Anirban Lahiri,0.0125,0.1205,0.289,0.6195,John Deere Classic,NA,23,-0.7359017114603026,0.5413160205270382
Satoshi Kodaira,0.0115,0.1215,0.2695,0.5785,John Deere Classic,NA,24,-0.7359017114603026,0.44269198780248825
Joseph Bramlett,0.011,0.129,0.2825,0.6315,John Deere Classic,NA,25,-1.5922605118666475,0.5723114925190826
Scott Stallings,0.011,0.146,0.3015,0.652,John Deere Classic,55,26,0.12045708894604244,0.6162331713934841
Wes Roach,0.011,0.0845,0.215,0.5655,John Deere Classic,50,27,0.2631835556804333,0.390834736981515
Ryan Armour,0.0105,0.1255,0.26,0.587,John Deere Classic,NA,28,-0.16499584452273924,0.5008430010436842
Harold Varner III,0.01,0.142,0.323,0.684,John Deere Classic,11,29,1.2622688228211691,0.6674210596252995
Matthew NeSmith,0.01,0.1205,0.298,0.663,John Deere Classic,50,30,0.2631835556804333,0.5963535851315067
Sungjae Im,0.0095,0.152,0.344,0.6955,John Deere Classic,47,31,0.4059100224148241,0.7010826974062921
Ben Martin,0.009,0.106,0.2455,0.57,John Deere Classic,NA,32,-0.16499584452273924,0.43132004816421354
Hank Lebioda,0.0085,0.1025,0.2475,0.604,John Deere Classic,8,33,1.40499528955556,0.48593875925866303
Henrik Norlander,0.0085,0.092,0.233,0.5785,John Deere Classic,28,34,0.8340894226179966,0.44582139280429733
Rafael Campos,0.0085,0.115,0.2485,0.5565,John Deere Classic,NA,35,-0.4504487779915209,0.43534870625233724
Sebastian Munoz,0.008,0.081,0.2115,0.577,John Deere Classic,4,36,1.5477217562899508,0.4116279434267498
Sam Ryder,0.0075,0.0855,0.2255,0.5735,John Deere Classic,58,37,-0.0222693777883484,0.4532928417522285
Scott Piercy,0.0075,0.0845,0.216,0.582,John Deere Classic,69,38,-0.7359017114603026,0.41724535038148103
Andrew Putnam,0.007,0.086,0.2185,0.565,John Deere Classic,NA,39,-0.4504487779915209,0.3800305259108706
John Huh,0.007,0.1215,0.2945,0.692,John Deere Classic,50,40,0.2631835556804333,0.6119917968702984
Roger Sloan,0.007,0.1115,0.262,0.632,John Deere Classic,71,41,-0.8786281781946934,0.5441840797050614
Kramer Hickok,0.0065,0.0655,0.1845,0.528,John Deere Classic,NA,42,-0.16499584452273924,0.33678139824647213
Will Gordon,0.0065,0.07,0.1875,0.516,John Deere Classic,28,43,0.8340894226179966,0.3266681525271115
C.T. Pan,0.006,0.0875,0.216,0.5885,John Deere Classic,NA,44,0.12045708894604244,0.4087159401365698
Cameron Champ,0.006,0.0465,0.104,0.346,John Deere Classic,11,45,1.2622688228211691,-0.18642734709319667
Camilo Villegas,0.006,0.089,0.213,0.559,John Deere Classic,41,46,0.5486364891492149,0.3729922658941795
Chase Seiffert,0.006,0.129,0.2985,0.647,John Deere Classic,28,47,0.8340894226179966,0.5833706981210454
Chesson Hadley,0.006,0.0805,0.22,0.549,John Deere Classic,34,48,0.6913629558836057,0.362123814695362
Jonas Blixt,0.006,0.0775,0.188,0.5055,John Deere Classic,NA,49,-0.16499584452273924,0.23407558314447413
Rob Oppenheim,0.006,0.0925,0.2505,0.5935,John Deere Classic,58,50,-0.0222693777883484,0.4394675030803398
Brandon Hagy,0.0055,0.0665,0.189,0.5395,John Deere Classic,18,51,1.1195423560867783,0.3418750268547551
Jim Herman,0.005,0.046,0.125,0.4125,John Deere Classic,28,52,0.8340894226179966,0.11549990968385836
Nelson Ledesma,0.005,0.0525,0.1265,0.412,John Deere Classic,NA,53,-0.16499584452273924,0.005586374036822985
Pat Perez,0.005,0.087,0.2635,0.6595,John Deere Classic,NA,54,0.12045708894604244,0.5318871097777869
Richy Werenski,0.005,0.0825,0.218,0.571,John Deere Classic,NA,55,0.12045708894604244,0.39436333170092386
Sepp Straka,0.005,0.0755,0.192,0.565,John Deere Classic,NA,56,-1.0213546449290842,0.32780134990346393
Bronson Burgoon,0.0045,0.0655,0.185,0.538,John Deere Classic,NA,57,0.12045708894604244,0.32731829158371456
Charles Howell III,0.0045,0.071,0.2125,0.621,John Deere Classic,23,58,0.9768158893523874,0.47679884863522887
Harry Higgs,0.004,0.0595,0.172,0.5025,John Deere Classic,NA,59,-0.16499584452273924,0.21727705770253203
Michael Gligic,0.004,0.0575,0.139,0.4035,John Deere Classic,NA,60,-0.4504487779915209,0.09326023602686549
Adam Long,0.0035,0.0735,0.191,0.5165,John Deere Classic,23,61,0.9768158893523874,0.30668858156852785
Andres Romero,0.0035,0.0545,0.1305,0.3985,John Deere Classic,NA,62,-0.16499584452273924,-0.05280432802260885
Martin Laird,0.0035,0.0815,0.219,0.6065,John Deere Classic,28,63,0.8340894226179966,0.4500261623989832
Nick Taylor,0.0035,0.0545,0.1905,0.568,John Deere Classic,28,64,0.8340894226179966,0.36720798608597965
Rory Sabbatini,0.0035,0.0595,0.182,0.511,John Deere Classic,NA,65,-0.16499584452273924,0.25325815247017275
Ryan Moore,0.0035,0.042,0.148,0.491,John Deere Classic,2,66,1.6904482230243416,0.21152823218040767
Austin Cook,0.003,0.052,0.156,0.475,John Deere Classic,NA,67,-1.8777134453354292,0.2335443987438825
Brice Garnett,0.003,0.0875,0.231,0.5785,John Deere Classic,NA,68,0.12045708894604244,0.4328549165742319
Hudson Swafford,0.003,0.0885,0.2315,0.585,John Deere Classic,NA,69,-0.16499584452273924,0.44208683065363813
Josh Teater,0.003,0.0745,0.207,0.5875,John Deere Classic,NA,NA,-0.7359017114603026,0.4074397909877888
Luke List,0.003,0.084,0.223,0.6015,John Deere Classic,4,NA,1.5477217562899508,0.4497299126125777
Zach Johnson,0.003,0.0965,0.277,0.6835,John Deere Classic,34,NA,0.6913629558836057,0.5937664244411184
Bo Hoag,0.0025,0.0525,0.2015,0.593,John Deere Classic,47,NA,0.4059100224148241,0.38588971823327456
Denny McCarthy,0.0025,0.0825,0.2385,0.6315,John Deere Classic,NA,NA,-0.4504487779915209,0.49999187406849177
Patrick Rodgers,0.0025,0.058,0.183,0.545,John Deere Classic,23,NA,0.9768158893523874,0.306653123804256
Peter Malnati,0.0025,0.0455,0.186,0.5615,John Deere Classic,58,NA,-0.0222693777883484,0.34810717541384334
Ricky Barnes,0.0025,0.04,0.13,0.467,John Deere Classic,NA,NA,-0.16499584452273924,0.15460229617176605
Robby Shelton,0.0025,0.0415,0.1235,0.4285,John Deere Classic,NA,NA,-0.7359017114603026,0.028997378124166463
